71,92,106,118,130,142,153,166,186,3.9508e-05,6.647e-05,8.8113e-05,0.00013014,0.00017375,0.00022198,0.000287,0.00040173,0.00079228,13.868,31.243,34.929,37.095,40.893,45.123,58.728,70.833,82.3,0
8,22,32,42,54,68,87,117,176,4.2692e-05,8.8275e-05,0.00011911,0.0001488,0.00018291,0.00024914,0.00030807,0.00037074,0.0004676,7.8169,23.487,29.754,38.705,41.107,45.056,48.776,56.842,80.289,0
60,83,99,114,128,142,159,181,220,2.3225e-05,4.344e-05,8.0276e-05,0.00011757,0.00014363,0.00017022,0.00020951,0.00027623,0.00040534,2.7344,13.61,30.877,33.139,37.136,40.84,42.99,48.836,58.599,0
7,19,27,37,49,67,91,121,171,1.9502e-05,4.1749e-05,7.538e-05,0.00012327,0.00016286,0.00021835,0.00027476,0.00037098,0.00052968,12.217,23.446,34.86,37.227,40.658,44.965,51.396,54.963,60.744,0
106,117,124,131,136,143,148,155,164,1.8907e-05,4.8906e-05,8.2242e-05,0.00013233,0.00019548,0.00026918,0.00034084,0.00044272,0.00057073,4.1992,22.197,31.051,36.741,41.071,46.27,50.862,56.309,60.567,0
17,26,34,50,86,106,121,138,158,2.5155e-05,5.9436e-05,9.1653e-05,0.00013291,0.00018071,0.00022832,0.0002922,0.00040799,0.00059973,13.809,26.438,31.706,35.268,39.339,46.899,53.026,58.604,64.316,0
120,129,136,141,147,152,159,167,179,3.2817e-05,5.5598e-05,9.5451e-05,0.00014599,0.00020858,0.00031579,0.00042429,0.00054114,0.0006923,13.34,27.775,33.243,37.165,42.903,46.68,48.648,52.598,64.106,0
24,46,105.6,126,138,150,160,174,201,4.3407e-05,7.0086e-05,9.8338e-05,0.00013222,0.00017739,0.00023494,0.00030432,0.00043493,0.00059603,9.3859,19.474,28.933,34.773,39.061,42.594,44.873,48.46,50.645,0
69,91,107,121,132,146,158,174,195,2.5444e-05,5.5081e-05,9.3549e-05,0.0001266,0.00016584,0.00020745,0.00026003,0.00031905,0.00041281,4.2255,19.711,35.2,38.776,42.272,45.852,49.02,52.549,58.584,0
81,104,116,129,141,153,164,178,195,2.7318e-05,5.5341e-05,8.75e-05,0.00012595,0.00016465,0.00020861,0.00026831,0.00033494,0.0004475,10.095,18.045,32.828,35.035,38.768,44.533,46.512,50.447,56.266,0
206,233,255,255,255,255,255,255,255,1.3317e-05,2.3995e-05,3.7255e-05,6.5265e-05,0.00010144,0.00012738,0.00016497,0.00023875,0.00046612,11.782,13.718,17.232,19.45,21.527,25.435,27.374,31.22,40.945,1
255,255,255,255,255,255,255,255,255,1.852e-05,3.7024e-05,5.8345e-05,6.9355e-05,8.513e-05,0.00010581,0.0001312,0.00017168,0.00031571,11.341,15.253,19.234,21.155,23.085,26.984,28.962,30.963,32.863,1
0,0,0,0,0,0,0,0,0,8.9058e-06,1.8091e-05,3.4055e-05,5.9513e-05,9.4997e-05,0.00013161,0.00023654,0.00042695,0.00064226,13.298,15.258,15.941,19.161,21.363,23.509,26.984,29.333,31.36,1
0,0,0,0,0,0,0,0,0,7.0792e-06,1.7176e-05,3.2931e-05,5.7271e-05,9.0792e-05,0.00013558,0.00019283,0.0002953,0.0005875,13.772,17.198,19.634,23.074,25.253,29.272,34.803,38.829,43.48,1
0,0,0,0,0,0,0,0,0,8.2113e-06,2.0845e-05,4.2248e-05,6.4651e-05,9.4098e-05,0.00012262,0.00026427,0.00050723,0.00080578,13.493,15.675,19.355,21.317,25.024,27.563,31.389,34.909,38.71,1
255,255,255,255,255,255,255,255,255,1.8249e-05,2.8027e-05,5.0512e-05,8.9284e-05,0.00012629,0.00018409,0.00027332,0.00042906,0.00059236,9.8697,13.694,17.221,19.159,21.644,26.992,33.248,40.674,46.562,1
0,0,0,0,0,0,0,0,0,1.2012e-05,2.3788e-05,4.8166e-05,7.8926e-05,0.00012252,0.00016029,0.0001912,0.00027818,0.00039131,11.651,17.476,20.718,23.069,25.251,28.935,30.89,34.8,38.712,1
0,0,0,0,0,0,0,0,0,7.3224e-06,1.3231e-05,2.2215e-05,3.279e-05,5.306e-05,8.5932e-05,0.00012346,0.00020188,0.00035481,9.3965,9.7752,9.7808,9.967,11.613,11.732,11.799,13.345,13.693,1
255,255,255,255,255,255,255,255,255,1.4806e-05,2.6016e-05,3.8987e-05,6.0626e-05,8.4634e-05,0.00013019,0.00019024,0.00029655,0.00047052,13.698,15.648,19.168,29.418,32.85,34.998,38.879,42.635,44.771,1
255,255,255,255,255,255,255,255,255,2.148e-05,4.8715e-05,6.293e-05,8.074e-05,0.00010877,0.00014906,0.00019394,0.00023321,0.0003424,17.204,19.159,19.407,21.207,25.053,27.247,31.086,33.041,36.972,1
255,255,255,255,255,255,255,255,255,9.203e-06,1.6298e-05,2.6813e-05,4.8761e-05,7.0106e-05,8.8754e-05,0.00012294,0.00016358,0.0002223,13.941,17.216,20.844,23.471,26.98,30.89,32.85,35.231,40.665,1
0,0,0,0,0,0,0,0,0,1.2002e-05,2.6782e-05,4.44e-05,6.7765e-05,8.6002e-05,0.00010975,0.00014205,0.00020103,0.00032199,13.299,13.698,15.367,19.163,23.07,26.981,32.914,40.666,44.575,1
0,0,0,0,0,0,0,0,0,6.8139e-06,1.5128e-05,2.4232e-05,3.6453e-05,6.4798e-05,0.00011297,0.00023884,0.00039414,0.00064787,15.588,17.604,19.553,23.208,30.95,33.834,36.953,39.041,43.825,1
255,255,255,255,255,255,255,255,255,1.3228e-05,2.5957e-05,4.9554e-05,8.2543e-05,0.00012343,0.00018365,0.00024782,0.00031851,0.00057683,11.736,15.297,19.463,21.576,25.421,27.451,33.155,37.012,41.102,1
255,255,255,255,255,255,255,255,255,2.1855e-05,3.9791e-05,7.0311e-05,8.7313e-05,0.00010612,0.00015822,0.0002448,0.00037301,0.00064003,13.749,15.919,19.482,19.663,21.505,21.722,23.482,25.458,38.905,1
255,255,255,255,255,255,255,255,255,9.6425e-06,2.0396e-05,2.9343e-05,5.26e-05,7.9047e-05,0.00011371,0.00021291,0.00030657,0.00047948,13.64,15.65,19.16,19.553,21.564,25.026,27.459,34.816,40.666,1
0,0,0,0,0,0,0,0,0,7.8259e-06,1.556e-05,2.3211e-05,3.7074e-05,5.8275e-05,9.214e-05,0.00014336,0.00022462,0.00035412,15.684,19.167,21.505,25.024,27.383,32.845,36.759,40.899,46.881,1
0,0,0,0,0,0,0,0,0,6.0614e-06,1.1233e-05,1.806e-05,2.6247e-05,4.5566e-05,8.3788e-05,0.0001476,0.00023525,0.00037845,13.698,17.217,19.186,21.001,21.545,23.356,23.526,27.18,29.351,1
255,255,255,255,255,255,255,255,255,1.5647e-05,2.5671e-05,4.2861e-05,6.5037e-05,9.7105e-05,0.00013613,0.00018169,0.00026187,0.00035506,13.504,17.596,19.557,21.531,23.461,24.888,25.419,27.225,31.123,1
255,255,255,255,255,255,255,255,255,9.3251e-06,1.8207e-05,2.5281e-05,4.2737e-05,6.1687e-05,9.8821e-05,0.00014324,0.00020112,0.00057875,13.294,15.659,17.494,21.114,23.069,26.98,32.845,35.229,42.622,1
0,0,0,0,0,0,0,0,0,1.0629e-05,2.4507e-05,3.8195e-05,5.0494e-05,7.0586e-05,9.8542e-05,0.00014203,0.00024665,0.00066949,13.295,17.204,19.169,23.07,26.98,28.944,32.845,36.755,38.714,1
255,255,255,255,255,255,255,255,255,1.4822e-05,3.1852e-05,5.1924e-05,8.1714e-05,0.0001057,0.00013727,0.00018214,0.00024908,0.0004158,15.657,17.306,17.686,21.411,23.461,25.4,27.374,31.286,35.191,1
0,0,255,255,255,255,255,255,255,1.434e-05,3.3516e-05,5.9438e-05,7.627e-05,0.00014287,0.00020025,0.00028303,0.00034605,0.00046855,9.7449,20.039,23.073,25.44,27.506,29.628,33.041,35.106,40.901,1
0,0,0,0,0,0,0,0,0,1.2057e-05,2.4378e-05,4.351e-05,6.2499e-05,8.9064e-05,0.0001128,0.00014304,0.00016608,0.00021677,15.277,17.219,19.161,19.6,23.07,25.901,26.98,28.947,33.208,1
0,0,0,0,0,0,0,0,0,8.3651e-06,1.5222e-05,2.4504e-05,3.97e-05,6.1277e-05,9.2203e-05,0.00010899,0.00015286,0.00020567,17.425,17.646,19.552,21.4,23.466,25.43,29.326,31.285,33.725,1
255,255,255,255,255,255,255,255,255,1.047e-05,2.1017e-05,3.3357e-05,6.1264e-05,9.7099e-05,0.00013098,0.00017834,0.00025037,0.00040033,9.6182,15.725,23.118,25.25,28.949,32.733,34.8,36.778,39.262,1
0,0,255,255,255,255,255,255,255,1.655e-05,4.7152e-05,7.066e-05,9.4559e-05,0.00015766,0.00019282,0.00023186,0.00033859,0.00053009,13.297,16.375,17.217,21.242,25.223,28.935,31.087,33.247,36.952,1
0,0,0,0,0,0,0,0,0,1.1456e-05,2.8901e-05,4.663e-05,7.3605e-05,0.00010002,0.00013368,0.00018833,0.00025567,0.00041609,13.393,15.64,17.654,19.342,23.07,25.456,29.159,31.131,33.236,1
0,0,0,0,0,0,0,255,255,2.7493e-05,6.085e-05,0.00011419,0.00014222,0.00015687,0.00018307,0.00026788,0.00033634,0.0004538,11.714,15.523,18.806,19.581,25.042,29.963,34.873,37.234,40.922,1
0,0,0,0,0,0,0,0,0,2.2416e-05,3.9258e-05,5.963e-05,8.3664e-05,0.00011991,0.00015123,0.0001837,0.00026439,0.00038081,11.563,13.318,15.516,21.119,25.038,28.977,33.449,38.329,44.787,1
0,255,255,255,255,255,255,255,255,1.3814e-05,2.9868e-05,4.5081e-05,5.978e-05,0.00010353,0.00018905,0.00025851,0.00034444,0.00048954,11.677,17.595,19.55,21.505,25.221,30.928,36.767,39.202,41.209,1
0,0,0,0,0,0,0,0,0,1.519e-05,2.3176e-05,3.3779e-05,4.8113e-05,6.2535e-05,8.4272e-05,0.00011068,0.00015739,0.00024809,17.242,25.22,28.935,28.961,31.109,34.874,40.683,42.697,46.565,1
0,0,0,0,0,0,0,0,219,5.2733e-06,2.0116e-05,4.2304e-05,6.002e-05,8.7831e-05,0.00014116,0.00017984,0.00026117,0.00044929,11.458,13.687,17.204,17.432,19.159,19.558,23.069,23.465,25.029,1
255,255,255,255,255,255,255,255,255,1.4004e-05,3.0253e-05,5.4074e-05,9.1302e-05,0.00015418,0.0002915,0.00037168,0.00046399,0.00069839,13.257,17.204,17.655,21.115,23.469,29.018,32.473,36.862,42.825,1
0,0,0,0,0,0,0,0,0,1.119e-05,2.2961e-05,4.0367e-05,6.1069e-05,9.4849e-05,0.00016426,0.00033403,0.00049612,0.00082776,7.8585,19.159,21.114,23.091,28.824,32.908,36.958,38.928,44.892,1
0,0,0,0,0,0,0,0,0,4.5653e-06,1.5543e-05,2.8989e-05,4.2909e-05,5.335e-05,8.0277e-05,0.00011007,0.00018928,0.00039528,11.743,15.676,19.189,19.638,23.121,25.426,28.981,29.39,32.87,1
0,0,0,0,0,0,0,0,0,6.4931e-06,1.4391e-05,1.8834e-05,2.3489e-05,3.3872e-05,4.5776e-05,6.2667e-05,8.2073e-05,0.00012767,13.571,13.728,15.261,15.487,17.204,17.214,17.401,17.596,17.653,1
255,255,255,255,255,255,255,255,255,6.4841e-06,1.6305e-05,2.6648e-05,4.0134e-05,6.4359e-05,9.5134e-05,0.00017408,0.00029857,0.0005034,11.383,15.322,23.082,25.224,29.242,35.061,40.731,46.726,50.641,1
0,0,0,0,0,0,0,0,255,9.4158e-06,2.0664e-05,3.4612e-05,5.4171e-05,6.9589e-05,0.00010428,0.00013185,0.00018167,0.00038519,17.455,21.218,23.47,25.54,27.402,31.15,33.237,35.183,37.039,1
0,255,255,255,255,255,255,255,255,1.2368e-05,2.0195e-05,3.3482e-05,5.8782e-05,7.7075e-05,0.00011476,0.00015628,0.00019953,0.00044012,15.507,19.498,21.591,25.105,28.941,32.881,36.951,40.694,42.666,1
0,0,0,0,0,0,0,0,0,1.2204e-05,3.2902e-05,5.3482e-05,7.7641e-05,0.00010877,0.00015443,0.00019114,0.00027914,0.0004273,13.755,19.563,21.638,26.768,29.374,33.513,38.914,41.058,48.935,1
255,255,255,255,255,255,255,255,255,7.7171e-06,1.1617e-05,2.4197e-05,5.8555e-05,8.7004e-05,0.00012776,0.00018143,0.00022103,0.00030202,13.836,16.731,19.533,22.366,23.304,27.077,29.405,33.041,37.026,1
0,0,0,0,0,0,0,0,134,7.9279e-06,1.6146e-05,3.3117e-05,4.3802e-05,5.8378e-05,9.1185e-05,0.00012282,0.00020355,0.00029752,15.734,19.38,21.768,25.055,27.663,29.853,33.288,35.514,43.696,1
255,255,255,255,255,255,255,255,255,9.5491e-06,1.9849e-05,3.6064e-05,5.0113e-05,7.7395e-05,0.00013744,0.00018948,0.00028336,0.00043225,13.551,19.463,23.612,27.175,29.13,31.085,33.225,36.757,38.738,1
0,0,0,0,0,0,0,0,0,1.9548e-05,2.922e-05,4.3748e-05,7.6371e-05,0.00012104,0.00015228,0.00018639,0.0002312,0.00050697,4.4626,15.641,19.404,21.347,23.081,23.377,25.244,27.115,29.372,1
255,255,255,255,255,255,255,255,255,2.4252e-05,4.1944e-05,5.5294e-05,7.6925e-05,0.00010928,0.00015963,0.00021935,0.00028873,0.00042863,9.8069,16.384,17.767,23.371,27.002,29.352,33.167,35.223,39.061,1
255,255,255,255,255,255,255,255,255,2.1794e-05,3.1712e-05,4.5093e-05,6.0774e-05,8.6892e-05,0.00011552,0.00015086,0.00022257,0.00037955,15.249,17.4,23.071,25.025,28.935,28.946,31.089,34.8,41.007,1
0,0,0,0,0,0,0,0,0,1.3389e-05,3.058e-05,4.6059e-05,5.5571e-05,7.8921e-05,0.0001054,0.00016212,0.0003419,0.00059148,13.294,15.249,17.205,19.162,21.118,23.071,23.265,25.03,33.103,1
0,0,0,0,0,0,0,0,0,1.5198e-05,3.4716e-05,5.3815e-05,6.6992e-05,8.2916e-05,0.00010754,0.00013635,0.00017443,0.00026738,13.362,17.204,17.42,19.367,21.31,23.14,25.423,27.37,31.085,1
0,0,0,0,0,0,0,0,0,6.9164e-06,1.2459e-05,1.8797e-05,2.2738e-05,3.1744e-05,4.656e-05,5.9203e-05,7.6696e-05,0.00026837,15.709,17.639,19.594,23.479,26.881,28.995,29.378,31.208,32.511,1
0,0,0,0,0,0,0,0,0,9.4896e-06,1.9071e-05,2.8995e-05,4.0265e-05,5.1669e-05,7.9018e-05,0.00012171,0.00034684,0.00053939,13.742,17.654,21.482,25.043,28.935,30.89,32.852,33.14,34.892,1
0,0,0,0,0,0,0,0,0,2.452e-05,3.9396e-05,6.27e-05,9.0341e-05,0.0001231,0.0001467,0.00018854,0.0003306,0.00064256,15.484,23.46,29.132,31.163,33.061,35.06,36.968,38.918,40.892,1
0,0,0,0,0,0,0,0,0,1.4091e-05,2.4038e-05,3.5977e-05,5.7912e-05,9.2281e-05,0.00013581,0.00019997,0.00027586,0.00040968,15.566,23.386,27.002,29.23,31.33,33.151,35.029,38.716,40.861,1
255,255,255,255,255,255,255,255,255,1.3391e-05,2.789e-05,4.474e-05,6.1622e-05,7.7391e-05,9.8053e-05,0.00013023,0.00020779,0.00056848,13.867,25.076,28.935,31.087,33.057,35,36.782,38.738,40.682,1
255,255,255,255,255,255,255,255,255,1.3402e-05,2.6071e-05,3.9443e-05,6.4835e-05,0.00011404,0.00020053,0.00026096,0.00039085,0.00054095,13.301,15.346,17.677,21.12,24.492,27.272,30.901,33.296,36.759,1
255,255,255,255,255,255,255,255,255,9.3598e-06,2.479e-05,4.4197e-05,6.9784e-05,0.00010128,0.00014432,0.00020246,0.00027355,0.00064597,11.572,15.279,19.165,19.653,23.484,29.216,32.912,36.755,39.029,1
255,255,255,255,255,255,255,255,255,5.4206e-06,1.13e-05,1.9449e-05,2.8077e-05,4.022e-05,5.7938e-05,9.0362e-05,0.00015004,0.00030494,13.697,17.66,21.256,23.628,27.428,29.533,31.449,33.277,35.117,1
255,255,255,255,255,255,255,255,255,1.2997e-05,1.8342e-05,2.5005e-05,3.7872e-05,5.6391e-05,7.5385e-05,0.00010976,0.00014847,0.00026239,13.687,17.645,23.155,25.43,29.197,31.666,34.879,37.075,39.107,1
0,0,0,0,0,0,0,0,0,6.3199e-06,1.1589e-05,1.7503e-05,2.691e-05,4.6601e-05,6.9847e-05,0.00010908,0.00018647,0.0004503,11.741,13.917,17.213,19.169,21.145,25.042,27.397,31.085,37.146,1
255,255,255,255,255,255,255,255,255,1.283e-05,3.3125e-05,4.9072e-05,6.4576e-05,7.6648e-05,0.00010591,0.00013676,0.00018847,0.00029495,15.535,21.114,22.154,25.045,27.175,30.9,32.845,37.64,40.88,1
0,0,0,0,0,0,0,0,0,1.4243e-05,2.9896e-05,4.5971e-05,6.6493e-05,8.8838e-05,0.00011342,0.00014779,0.00021266,0.00037327,11.346,21.197,23.76,26.99,29.131,30.928,32.865,34.803,36.755,1
255,255,255,255,255,255,255,255,255,1.4577e-05,2.6965e-05,4.0566e-05,5.7216e-05,7.4916e-05,9.3515e-05,0.00012201,0.00014903,0.00018487,19.184,19.911,23.594,25.548,28.953,31.238,35.38,38.748,40.882,1
0,0,0,0,0,0,0,0,0,2.1076e-05,2.9964e-05,4.9396e-05,9.377e-05,0.00016055,0.00025154,0.0003812,0.00056568,0.00085958,5.8663,7.8698,13.868,21.613,23.568,25.467,27.3,29.427,34.901,1
255,255,255,255,255,255,255,255,255,1.4333e-05,2.708e-05,4.3532e-05,6.3911e-05,8.2271e-05,0.00011521,0.00016714,0.00026476,0.00038883,12.879,14.552,15.839,17.103,19.345,21.028,22.071,23.476,23.77,1
0,0,0,0,0,0,0,0,212,1.0658e-05,2.6715e-05,5e-05,8.3423e-05,0.00014911,0.00017999,0.00022551,0.00038906,0.0010032,10.86,13.977,16.567,18.316,20.236,22.412,24.084,25.973,29.564,1
255,255,255,255,255,255,255,255,255,1.5629e-05,2.9706e-05,4.8444e-05,6.9391e-05,9.2936e-05,0.00012479,0.00018311,0.00026212,0.00057405,13.362,13.685,15.607,17.595,19.55,23.461,29.361,35.204,41.058,1
255,255,255,255,255,255,255,255,255,1.3701e-05,3.5383e-05,6.1593e-05,8.7324e-05,0.00011389,0.0001331,0.00020491,0.00031747,0.00054933,13.336,15.526,17.281,21.114,21.161,25.496,30.89,31.145,33.127,1
0,0,0,0,0,0,0,0,0,1.4109e-05,2.6005e-05,4.0028e-05,5.7811e-05,8.47e-05,0.00011343,0.0001498,0.00018539,0.00030084,14.486,17.637,19.49,21.19,25.024,28.935,33.076,36.757,39.529,1
0,0,0,0,0,0,0,0,0,1.3156e-05,2.8658e-05,4.3711e-05,5.9992e-05,7.8727e-05,0.00011576,0.0001478,0.0001976,0.00039098,19.162,21.507,23.461,25.426,27.371,29.326,33.247,39.107,43.175,1
255,255,255,255,255,255,255,255,255,1.2641e-05,3.4796e-05,5.1213e-05,7.4911e-05,9.8089e-05,0.00012425,0.00017345,0.00025359,0.00042251,9.7763,15.253,17.226,19.17,21.145,25.024,29.33,33.088,36.763,1
0,0,0,0,0,0,0,0,0,2.081e-05,4.9295e-05,7.1013e-05,9.4467e-05,0.00013165,0.00016688,0.00022081,0.00032047,0.00047166,11.103,19.387,21.513,23.266,25.58,31.085,33.127,35.132,41.127,1
0,0,0,0,0,0,0,0,0,6.0881e-06,1.4564e-05,2.2516e-05,3.1424e-05,4.9831e-05,8.9887e-05,0.00013399,0.00017567,0.00027745,11.853,15.315,17.213,19.16,19.382,19.944,21.121,21.83,22.285,1
0,0,0,0,0,0,0,0,0,1.0219e-05,2.465e-05,3.434e-05,4.3261e-05,5.682e-05,7.5366e-05,0.00010719,0.00016012,0.00022462,11.73,15.252,17.23,19.214,21.327,25.038,30.891,34.838,37.017,1
0,0,0,0,0,0,0,0,0,9.6925e-06,1.8415e-05,2.6739e-05,4.0602e-05,6.2464e-05,9.7011e-05,0.00012784,0.00018273,0.00030878,17.587,21.52,23.471,25.032,25.432,28.935,31.107,33.126,36.831,1
0,0,0,0,0,0,0,0,0,1.3465e-05,2.3747e-05,3.9752e-05,5.866e-05,8.6507e-05,0.00012906,0.00025393,0.00042839,0.00060254,13.17,17.212,19.168,21.128,23.265,25.192,26.99,27.381,31.281,1
0,0,0,0,0,0,0,0,0,1.7297e-05,3.0069e-05,4.3502e-05,6.9995e-05,0.00011607,0.00016216,0.00022942,0.00030804,0.00045209,15.27,17.604,19.171,21.115,23.07,27.396,32.845,37.07,40.687,1
0,0,0,0,0,0,0,0,0,2.1344e-05,3.2397e-05,4.2862e-05,6.4048e-05,9.1597e-05,0.00014176,0.00019031,0.00027412,0.0003626,11.615,15.45,17.51,19.663,23.265,27.405,34.995,39.014,42.635,1
0,0,0,0,0,0,0,0,0,1.0886e-05,2.1857e-05,4.0629e-05,6.6585e-05,8.5668e-05,0.00011811,0.00016087,0.00022106,0.00036199,11.818,15.587,17.149,17.256,17.651,19.409,25.024,32.845,38.926,1
255,255,255,255,255,255,255,255,255,1.3644e-05,2.1737e-05,3.4718e-05,4.9843e-05,6.7553e-05,8.798e-05,0.00012863,0.0001857,0.00032935,11.339,13.297,15.268,17.204,17.235,21.114,26.98,28.935,34.802,1
255,255,255,255,255,255,255,255,255,7.1723e-06,2.0648e-05,3.7584e-05,5.8069e-05,9.2566e-05,0.00012663,0.00017171,0.0002408,0.00036132,10.33,11.39,11.73,13.698,19.359,23.092,27.148,33.772,38.711,1
0,0,0,0,0,0,0,0,0,6.3021e-06,1.5085e-05,2.6899e-05,4.2218e-05,7.358e-05,0.00011813,0.000173,0.00023663,0.0004556,13.998,15.288,15.705,17.512,19.511,23.075,25.482,28.935,32.845,1
0,0,0,0,0,0,0,0,0,8.3375e-06,1.3878e-05,2.5482e-05,4.095e-05,6.3349e-05,9.457e-05,0.00013753,0.00023129,0.00082055,13.491,15.641,17.598,18.846,21.115,25.039,29.196,33.116,36.364,1
0,0,0,0,0,0,0,0,0,1.4103e-05,2.7387e-05,4.1814e-05,6.0521e-05,9.0434e-05,0.00012754,0.00019285,0.00034209,0.00066412,9.7777,11.764,15.254,17.721,21.131,25.324,28.935,33.151,39.036,1
255,255,255,255,255,255,255,255,255,4.7217e-06,1.0947e-05,1.9171e-05,2.5471e-05,4.5323e-05,8.6183e-05,0.0001712,0.00030478,0.00043886,15.666,19.355,21.576,25.417,27.416,33.145,39.105,44.818,48.931,1
0,0,0,0,0,0,0,0,0,9.2601e-06,2.1588e-05,3.3753e-05,5.3855e-05,7.522e-05,9.3461e-05,0.00011457,0.00016311,0.00025683,15.268,17.229,19.409,23.302,27.287,31.342,35.071,37.146,39.007,1
255,255,255,255,255,255,255,255,255,6.2638e-06,1.6037e-05,3.3782e-05,4.9141e-05,7.3728e-05,0.00010524,0.00013296,0.00018863,0.00024889,13.468,17.258,17.791,19.645,21.57,23.477,25.289,26.297,29.347,1
0,0,0,0,0,0,0,0,0,1.6368e-05,3.1173e-05,4.6869e-05,7.0484e-05,9.713e-05,0.00014951,0.00019307,0.00039719,0.00075671,12.554,17.602,20.798,25.03,27.043,29.382,35.224,40.665,42.876,1
0,0,0,0,0,0,0,0,0,6.2168e-06,1.9201e-05,4.1292e-05,5.8291e-05,7.5006e-05,9.9825e-05,0.00012572,0.00019272,0.00039147,11.745,13.824,17.246,19.551,21.533,25.419,27.386,29.411,33.236,1
255,255,255,255,255,255,255,255,255,1.4311e-05,2.1826e-05,3.7307e-05,5.3108e-05,7.43e-05,0.0001096,0.0001441,0.00021476,0.00031436,15.458,17.265,19.53,21.437,23.517,26.98,29.017,30.921,38.716,1
255,255,255,255,255,255,255,255,255,7.7734e-06,1.8568e-05,3.4381e-05,4.9314e-05,7.2029e-05,0.00010085,0.00014002,0.00018678,0.00047892,17.158,21.17,23.249,25.221,26.989,28.948,30.928,33.044,36.755,1
255,255,255,255,255,255,255,255,255,2.4599e-05,4.8815e-05,7.6388e-05,0.00010406,0.00014205,0.00018296,0.00024445,0.00037511,0.00067302,13.318,15.697,17.62,19.647,23.442,29.43,33.777,36.799,40.719,1
0,0,0,0,0,0,0,0,0,1.3638e-05,3.465e-05,6.9931e-05,9.7626e-05,0.00014173,0.00018668,0.00023644,0.00029321,0.00045658,15.275,18.913,19.657,21.551,23.069,25.376,26.99,29.343,45.005,1
255,255,255,255,255,255,255,255,255,1.3245e-05,2.5817e-05,4.952e-05,7.1139e-05,9.4015e-05,0.00012177,0.0001533,0.00024522,0.00045504,9.533,13.685,15.651,19.355,23.267,26.987,29.15,32.848,34.835,1
255,255,255,255,255,255,255,255,255,1.3441e-05,2.7409e-05,4.3969e-05,6.0472e-05,7.7581e-05,0.00010378,0.00014914,0.00028447,0.00045624,9.3842,13.294,17.204,17.411,19.559,24.974,28.935,31.182,38.984,1
255,255,255,255,255,255,255,255,255,1.1805e-05,2.2062e-05,3.2975e-05,4.5423e-05,6.0112e-05,8.3709e-05,0.00012441,0.00027328,0.00047883,13.309,15.308,17.483,19.566,23.07,29.353,34.998,36.956,43.054,1
255,255,255,255,255,255,255,255,255,2.5342e-05,4.1262e-05,4.9797e-05,6.1825e-05,8.4792e-05,0.00011675,0.00015429,0.00026179,0.00044076,17.204,21.316,23.354,27.176,30.89,33.052,36.984,40.678,44.774,1
0,0,0,0,0,0,0,0,0,6.1293e-06,1.0479e-05,1.9994e-05,3.8662e-05,5.9084e-05,7.8746e-05,0.00012228,0.00016961,0.00029521,13.562,17.25,17.69,19.557,21.519,25.033,27.025,27.473,29.335,1
255,255,255,255,255,255,255,255,255,5.6426e-06,1.2369e-05,2.5359e-05,4.2957e-05,7.0281e-05,0.00010338,0.00013995,0.00024783,0.0005234,11.631,13.686,15.612,17.214,17.615,21.115,23.362,26.987,28.936,1
0,0,0,0,0,0,0,0,0,1.9106e-05,3.87e-05,6.5664e-05,9.7735e-05,0.00014117,0.00016508,0.00022755,0.0004418,0.00083876,11.755,13.488,14.661,17.714,21.373,25.441,31.332,35.104,41.032,1
0,0,0,0,0,0,0,0,0,8.9619e-06,1.9243e-05,3.1018e-05,4.6569e-05,7.9159e-05,0.00013542,0.00020306,0.00043268,0.00092265,9.7159,11.844,14.941,17.402,17.61,17.668,19.136,19.996,23.719,1
0,0,0,0,0,0,0,0,0,9.6107e-06,2.5862e-05,4.1439e-05,6.6665e-05,9.9874e-05,0.00016111,0.00021142,0.00026882,0.0005476,11.693,13.294,13.529,15.24,15.303,17.205,17.896,21.114,23.1,1
255,255,255,255,255,255,255,255,255,7.1763e-06,2.139e-05,4.3208e-05,6.7619e-05,8.0681e-05,0.00010399,0.00014629,0.00028272,0.00043946,11.345,13.294,13.369,17.204,19.382,23.083,27.024,29.043,35.01,1
0,0,0,0,0,0,0,0,0,1.9105e-05,3.7492e-05,6.9397e-05,0.00011025,0.0001492,0.00020405,0.00026907,0.00036202,0.00055995,13.728,17.325,19.118,19.469,21.145,23.072,25.113,27.028,29.568,1
255,255,255,255,255,255,255,255,255,7.7737e-06,1.7767e-05,3.044e-05,5.0037e-05,6.8178e-05,0.00010234,0.00014278,0.00018085,0.00025462,11.366,13.304,15.249,15.51,21.115,25.103,29.171,33.04,38.72,1
255,255,255,255,255,255,255,255,255,1.4178e-05,3.2315e-05,4.5977e-05,6.2536e-05,8.7232e-05,0.00011572,0.00014954,0.00024055,0.00034091,11.348,13.37,15.266,17.165,19.159,19.657,23.069,25.053,27.239,1
0,0,0,0,0,0,0,0,0,1.2848e-05,2.308e-05,3.8866e-05,5.5495e-05,7.2736e-05,9.8712e-05,0.00013392,0.00020749,0.00038783,15.267,17.585,21.115,23.244,27.044,30.892,36.755,40.665,42.623,1
0,0,0,0,0,0,0,0,0,1.237e-05,2.3535e-05,3.5763e-05,5.1715e-05,7.0325e-05,0.00010798,0.00017386,0.00033184,0.0005005,15.653,17.595,19.55,23.268,26.902,27.25,29.333,32.884,34.041,1
